Datum	Uhrzeit	Kommentar	p_Probe_Ist / bar	I_Ist / mA	U_ges / mV	U_Nadel / mV	U_ges-Th_U	U_Nadel-Th_U	R_ges / mOhm*cm²	R_bulk / mOhm*cm²	Anpressfläche / cm²	p_Ist / bar	p_Kraftsensor / ?	Weg Bürster	Kraftsensor Poly	Probendicke Poly	Kraftsensor	Probendicke	U_ges 1	U_Nadel 1	U_ges 2	U_Nadel 2	Diff_U_ges/2	Diff_U_Nadel/2	Relais	
22.06.2020	14:41:38	Einfahren 15 Zyklen	18,010731	1998,000000	4,052544	0,055335	4,004980	0,055237	7,606126	0,103858	3,750000	3,440691	-2259,291338	2875,356602	0,000000	0,000000	-23,305099	8085,797965	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:41:41	Einfahren 15 Zyklen	20,005808	499,700000	1,001288	0,056455	0,953724	0,056357	7,514171	0,423670	3,750000	3,821756	-1878,999386	2917,801854	0,000000	0,000000	-19,265041	7177,955806	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:41:45	Einfahren 15 Zyklen	20,002968	998,000000	1,951063	0,054742	1,903498	0,054644	7,331147	0,205696	3,750000	3,821246	-1873,116001	2927,641473	0,000000	0,000000	-19,202986	6967,500686	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:41:49	Einfahren 15 Zyklen	20,001729	1498,000000	2,893392	0,048418	2,845828	0,048319	7,243138	0,121206	3,750000	3,821075	-1872,740466	2927,523003	0,000000	0,000000	-19,199026	6970,034594	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:41:52	Einfahren 15 Zyklen	19,994570	1997,000000	3,847844	0,045189	3,800280	0,045091	7,225547	0,084857	3,750000	3,819616	-1875,556980	2927,501612	0,000000	0,000000	-19,228731	6970,492105	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:41:55	Einfahren 15 Zyklen	24,006382	499,700000	0,918671	0,049011	0,871106	0,048912	6,894166	0,367800	3,750000	4,585825	-1128,241919	3008,122423	0,000000	0,000000	-11,452233	5246,130322	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:00	Einfahren 15 Zyklen	24,004902	998,000000	1,790439	0,052305	1,742875	0,052206	6,727602	0,196536	3,750000	4,585680	-1115,160775	3018,169392	0,000000	0,000000	-11,317942	5031,240279	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:03	Einfahren 15 Zyklen	23,994231	1498,000000	2,655553	0,054084	2,607989	0,053985	6,647747	0,135390	3,750000	4,583661	-1118,790949	3018,225336	0,000000	0,000000	-11,355203	5030,043708	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:06	Einfahren 15 Zyklen	23,982494	1998,000000	3,524159	0,058564	3,476595	0,058465	6,614413	0,109917	3,750000	4,581534	-1121,670053	3018,208882	0,000000	0,000000	-11,384759	5030,395640	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:09	Einfahren 15 Zyklen	27,938272	499,700000	0,858058	0,043872	0,810494	0,043773	6,439298	0,329236	3,750000	5,337282	-383,555517	3101,531712	0,000000	0,000000	-3,902481	3248,241610	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:14	Einfahren 15 Zyklen	27,988182	998,000000	1,666183	0,047825	1,618619	0,047726	6,260708	0,179702	3,750000	5,346534	-358,895367	3111,971968	0,000000	0,000000	-3,655703	3024,939733	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:17	Einfahren 15 Zyklen	27,970369	1498,000000	2,474308	0,049274	2,426744	0,049175	6,194029	0,123350	3,750000	5,343338	-365,216878	3111,878178	0,000000	0,000000	-3,718944	3026,945755	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:20	Einfahren 15 Zyklen	27,959217	1997,000000	3,275845	0,053952	3,228281	0,053853	6,151437	0,101312	3,750000	5,341106	-373,916778	3111,879824	0,000000	0,000000	-3,806000	3026,910562	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:24	Einfahren 15 Zyklen	29,998985	499,700000	0,824194	0,044728	0,776630	0,044629	6,185166	0,335663	3,750000	5,731129	2,995470	3151,671298	0,000000	0,000000	-0,057130	2175,828841	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:28	Einfahren 15 Zyklen	29,926683	998,000000	1,606361	0,055072	1,558797	0,054973	6,035925	0,206934	3,750000	5,717120	8,065196	3162,253078	0,000000	0,000000	-0,007018	1949,499977	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:31	Einfahren 15 Zyklen	29,969761	1498,000000	2,389055	0,053030	2,341491	0,052931	5,980612	0,132751	3,750000	5,725464	12,884566	3162,175743	0,000000	0,000000	0,040611	1951,154068	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:35	Einfahren 15 Zyklen	29,984029	1997,000000	3,163975	0,056983	3,116411	0,056884	5,941365	0,107003	3,750000	5,728029	13,948583	3162,177388	0,000000	0,000000	0,051125	1951,118875	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:45	Einfahren 15 Zyklen	1,022516	499,700000	3,787298	0,049604	3,739733	0,049505	28,421785	0,372250	3,750000	0,195674	-5456,409200	2453,026148	0,000000	0,000000	-59,883777	17118,831588	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:49	Einfahren 15 Zyklen	1,031258	998,000000	7,454894	0,047429	7,407329	0,047331	28,011875	0,178217	3,750000	0,197032	-5449,586981	2461,332127	0,000000	0,000000	-59,799925	16941,178787	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:53	Einfahren 15 Zyklen	1,038607	1498,000000	11,111555	0,045585	11,063991	0,045486	27,815976	0,114114	3,750000	0,198439	-5450,776175	2461,340354	0,000000	0,000000	-59,814539	16941,002824	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:56	Einfahren 15 Zyklen	1,042686	1998,000000	14,756624	0,047825	14,709060	0,047726	27,696366	0,089761	3,750000	0,199169	-5447,458950	2461,371617	0,000000	0,000000	-59,773775	16940,334162	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:42:59	Einfahren 15 Zyklen	3,031506	499,700000	2,281797	0,055006	2,234233	0,054907	17,123752	0,412793	3,750000	0,579095	-5080,811610	2482,931301	0,000000	0,000000	-55,309120	16479,203903	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:04	Einfahren 15 Zyklen	3,034552	998,000000	4,509182	0,049867	4,461617	0,049768	16,943318	0,187376	3,750000	0,579713	-5077,118849	2491,319556	0,000000	0,000000	-55,264559	16299,791328	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:07	Einfahren 15 Zyklen	3,028133	1498,000000	6,745857	0,048088	6,698292	0,047989	16,887158	0,120381	3,750000	0,578520	-5077,431795	2491,301457	0,000000	0,000000	-55,268335	16300,178448	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:10	Einfahren 15 Zyklen	3,028581	1998,000000	8,964810	0,052700	8,917245	0,052601	16,825844	0,098912	3,750000	0,578526	-5084,003658	2491,210960	0,000000	0,000000	-55,347646	16302,114049	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:13	Einfahren 15 Zyklen	5,038744	499,700000	1,845781	0,038338	1,798217	0,038239	13,851669	0,287704	3,750000	0,962513	-4701,145705	2543,353766	0,000000	0,000000	-50,768396	15186,855322	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:18	Einfahren 15 Zyklen	5,031258	998,000000	3,650326	0,057444	3,602762	0,057345	13,716155	0,215846	3,750000	0,961135	-4699,956510	2551,929611	0,000000	0,000000	-50,754300	15003,430484	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:21	Einfahren 15 Zyklen	5,035044	1498,000000	5,445977	0,049406	5,398413	0,049307	13,633121	0,123680	3,750000	0,961855	-4700,832759	2551,921384	0,000000	0,000000	-50,764686	15003,606448	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:24	Einfahren 15 Zyklen	5,030845	1998,000000	7,242090	0,052107	7,194526	0,052008	13,592512	0,097799	3,750000	0,961004	-4703,336326	2551,916448	0,000000	0,000000	-50,794363	15003,712026	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:28	Einfahren 15 Zyklen	8,026358	499,700000	1,517616	0,045124	1,470052	0,045025	11,388954	0,338630	3,750000	1,533351	-4142,474737	2612,064241	0,000000	0,000000	-44,230268	13717,238289	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:32	Einfahren 15 Zyklen	8,025411	998,000000	2,972848	0,051580	2,925283	0,051481	11,170519	0,193813	3,750000	1,533078	-4143,601342	2621,020191	0,000000	0,000000	-44,243288	13525,683561	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:35	Einfahren 15 Zyklen	8,018579	1498,000000	4,443232	0,045519	4,395668	0,045420	11,122912	0,113949	3,750000	1,531766	-4143,601342	2620,854005	0,000000	0,000000	-44,243288	13529,238040	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:39	Einfahren 15 Zyklen	8,018785	1997,000000	5,901297	0,046836	5,853733	0,046738	11,081555	0,087950	3,750000	1,531783	-4144,727947	2620,865523	0,000000	0,000000	-44,256309	13528,991690	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:42	Einfahren 15 Zyklen	9,983938	499,700000	1,364240	0,047957	1,316675	0,047858	10,237940	0,359890	3,750000	1,907247	-3769,443235	2669,952985	0,000000	0,000000	-39,954296	12479,082325	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:46	Einfahren 15 Zyklen	9,997052	998,000000	2,691921	0,054347	2,644357	0,054248	10,114933	0,204210	3,750000	1,909877	-3764,498690	2678,953375	0,000000	0,000000	-39,898080	12286,577085	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:50	Einfahren 15 Zyklen	10,023159	1498,000000	4,006755	0,049801	3,959191	0,049702	10,030261	0,124669	3,750000	1,914706	-3759,992269	2678,892495	0,000000	0,000000	-39,846856	12287,879223	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:53	Einfahren 15 Zyklen	10,027066	1997,000000	5,322973	0,053425	5,275409	0,053326	9,995568	0,100322	3,750000	1,915492	-3760,430393	2678,774025	0,000000	0,000000	-39,851835	12290,413113	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:43:56	Einfahren 15 Zyklen	12,015818	499,700000	1,264361	0,043345	1,216796	0,043246	9,488397	0,325280	3,750000	2,295369	-3384,019055	2720,633272	0,000000	0,000000	-35,607419	11395,104756	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:01	Einfahren 15 Zyklen	12,016162	998,000000	2,474506	0,053688	2,426941	0,053590	9,297993	0,201735	3,750000	2,295412	-3380,451472	2729,737336	0,000000	0,000000	-35,567510	11200,382089	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:04	Einfahren 15 Zyklen	12,024509	1498,000000	3,688011	0,042949	3,640447	0,042851	9,232338	0,107517	3,750000	2,297088	-3381,828434	2729,707718	0,000000	0,000000	-35,582913	11201,015562	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:07	Einfahren 15 Zyklen	12,018004	1997,000000	4,896444	0,054479	4,848880	0,054380	9,194625	0,102302	3,750000	2,295905	-3381,765844	2729,640257	0,000000	0,000000	-35,582213	11202,458474	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:10	Einfahren 15 Zyklen	15,002614	499,700000	1,143794	0,055006	1,096230	0,054907	8,583605	0,412793	3,750000	2,866044	-2824,096198	2788,932728	0,000000	0,000000	-29,414427	9934,278813	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:15	Einfahren 15 Zyklen	15,002407	998,000000	2,234954	0,053030	2,187390	0,052931	8,397873	0,199259	3,750000	2,865896	-2823,157361	2798,329693	0,000000	0,000000	-29,404159	9733,291409	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:18	Einfahren 15 Zyklen	15,016606	1498,000000	3,328552	0,051382	3,280987	0,051284	8,332489	0,128628	3,750000	2,868750	-2820,591204	2798,212869	0,000000	0,000000	-29,376097	9735,790115	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:21	Einfahren 15 Zyklen	15,007519	1998,000000	4,417933	0,052766	4,370369	0,052667	8,291917	0,099035	3,750000	2,866942	-2826,662355	2798,255650	0,000000	0,000000	-29,442493	9734,875096	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:25	Einfahren 15 Zyklen	18,001902	499,700000	1,051821	0,054742	1,004257	0,054644	7,893393	0,410815	3,750000	3,439017	-2264,298473	2861,526859	0,000000	0,000000	-23,358678	8381,596036	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:29	Einfahren 15 Zyklen	18,005705	998,000000	2,057464	0,055665	2,009900	0,055566	7,730953	0,209162	3,750000	3,439757	-2255,535986	2871,233182	0,000000	0,000000	-23,264921	8173,991905	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:32	Einfahren 15 Zyklen	18,011884	1498,000000	3,050326	0,050526	3,002762	0,050427	7,635997	0,126484	3,750000	3,440944	-2259,979819	2871,208501	0,000000	0,000000	-23,312465	8174,519802	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:36	Einfahren 15 Zyklen	18,009733	1997,000000	4,049909	0,052832	4,002344	0,052733	7,604986	0,099209	3,750000	3,440615	-2260,167587	2871,218374	0,000000	0,000000	-23,314474	8174,308643	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:39	Einfahren 15 Zyklen	19,995447	499,600000	0,994371	0,058893	0,946806	0,058794	7,463751	0,442052	3,750000	3,819530	-1883,067684	2916,075808	0,000000	0,000000	-19,307959	7214,873429	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:43	Einfahren 15 Zyklen	19,946553	998,000000	1,950008	0,053293	1,902444	0,053194	7,327186	0,200249	3,750000	3,810571	-1879,437510	2925,826573	0,000000	0,000000	-19,269663	7006,318750	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:47	Einfahren 15 Zyklen	19,981920	1498,000000	2,902484	0,064361	2,854920	0,064263	7,265898	0,161118	3,750000	3,817426	-1880,564116	2925,808474	0,000000	0,000000	-19,281547	7006,705875	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:50	Einfahren 15 Zyklen	20,009783	1998,000000	3,853510	0,043411	3,805946	0,043312	7,232565	0,081476	3,750000	3,822565	-1876,620996	2925,823282	0,000000	0,000000	-19,239954	7006,389136	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:53	Einfahren 15 Zyklen	24,015176	499,700000	0,915904	0,050592	0,868339	0,050493	6,873401	0,379667	3,750000	4,587636	-1123,422550	3007,982562	0,000000	0,000000	-11,402750	5249,121749	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:44:58	Einfahren 15 Zyklen	23,972116	998,000000	1,789055	0,052568	1,741491	0,052470	6,722403	0,197526	3,750000	4,579614	-1121,732642	3018,003204	0,000000	0,000000	-11,385401	5034,794798	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:01	Einfahren 15 Zyklen	24,003990	1498,000000	2,665897	0,058432	2,618333	0,058333	6,673641	0,146275	3,750000	4,585558	-1118,790949	3018,037758	0,000000	0,000000	-11,355203	5034,055740	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:04	Einfahren 15 Zyklen	23,970843	1998,000000	3,532988	0,052964	3,485423	0,052865	6,630983	0,099406	3,750000	4,579177	-1125,175048	3017,983459	0,000000	0,000000	-11,420743	5035,217118	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:07	Einfahren 15 Zyklen	27,948684	499,700000	0,858783	0,045255	0,811218	0,045156	6,444737	0,339618	3,750000	5,339195	-381,302305	3101,026565	0,000000	0,000000	-3,879924	3259,045970	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:12	Einfahren 15 Zyklen	27,926603	998,000000	1,663350	0,042422	1,615786	0,042323	6,250063	0,159402	3,750000	5,334829	-373,040529	3111,402649	0,000000	0,000000	-3,797231	3037,116638	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:15	Einfahren 15 Zyklen	27,932076	1498,000000	2,472529	0,048220	2,424965	0,048121	6,189576	0,120711	3,750000	5,336033	-377,046239	3111,379613	0,000000	0,000000	-3,837322	3037,609345	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:18	Einfahren 15 Zyklen	27,965378	1998,000000	3,275252	0,054084	3,227688	0,053985	6,147245	0,101508	3,750000	5,342480	-372,602405	3111,379613	0,000000	0,000000	-3,792846	3037,609345	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:22	Einfahren 15 Zyklen	29,944255	499,700000	0,831705	0,039523	0,784140	0,039425	6,241530	0,296604	3,750000	5,720598	-4,139701	3150,756438	0,000000	0,000000	-0,127671	2195,396377	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:26	Einfahren 15 Zyklen	29,976095	998,000000	1,607481	0,052173	1,559917	0,052074	6,040134	0,196041	3,750000	5,726428	17,140633	3161,346444	0,000000	0,000000	0,082666	1968,891553	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:29	Einfahren 15 Zyklen	29,962567	1498,000000	2,387408	0,055006	2,339844	0,054907	5,976489	0,137699	3,750000	5,723843	9,567337	3161,379353	0,000000	0,000000	0,007828	1968,187685	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:33	Einfahren 15 Zyklen	29,956113	1997,000000	3,171354	0,051251	3,123790	0,051152	5,955222	0,096239	3,750000	5,722597	8,628499	3161,297081	0,000000	0,000000	-0,001451	1969,947356	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:43	Einfahren 15 Zyklen	1,045577	499,700000	3,765424	0,041236	3,717860	0,041138	28,257637	0,309459	3,750000	0,199741	-5452,528672	2453,450661	0,000000	0,000000	-59,836077	17109,751870	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:47	Einfahren 15 Zyklen	1,042427	998,000000	7,425246	0,048022	7,377682	0,047924	27,900474	0,180445	3,750000	0,199133	-5446,770469	2461,791194	0,000000	0,000000	-59,765315	16931,360020	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:51	Einfahren 15 Zyklen	1,046317	1498,000000	11,064844	0,052173	11,017280	0,052074	27,699042	0,130607	3,750000	0,199862	-5448,022252	2461,787903	0,000000	0,000000	-59,780697	16931,430405	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:54	Einfahren 15 Zyklen	1,047470	1997,000000	14,703522	0,048549	14,655958	0,048451	27,610519	0,091167	3,750000	0,200102	-5445,894220	2461,746768	0,000000	0,000000	-59,754549	16932,310223	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:45:57	Einfahren 15 Zyklen	3,012868	499,700000	2,283576	0,051514	2,236012	0,051415	17,137101	0,386589	3,750000	0,575571	-5083,628123	2482,705881	0,000000	0,000000	-55,343113	16484,025308	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:02	Einfahren 15 Zyklen	3,015501	998,000000	4,535206	0,046507	4,487641	0,046408	17,041103	0,174751	3,750000	0,575998	-5081,562680	2490,988831	0,000000	0,000000	-55,318184	16306,865069	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:05	Einfahren 15 Zyklen	3,021353	1498,000000	6,767269	0,053820	6,719704	0,053721	16,940759	0,134730	3,750000	0,577208	-5081,813037	2490,978958	0,000000	0,000000	-55,321206	16307,076226	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:08	Einfahren 15 Zyklen	3,025242	1997,000000	8,998213	0,050065	8,950648	0,049966	16,896994	0,094012	3,750000	0,577947	-5083,127409	2491,029966	0,000000	0,000000	-55,337070	16305,985251	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:11	Einfahren 15 Zyklen	5,031895	499,700000	1,849075	0,052502	1,801511	0,052404	13,876390	0,394005	3,750000	0,961247	-4704,275163	2542,981905	0,000000	0,000000	-50,805492	15194,808892	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:16	Einfahren 15 Zyklen	5,033099	998,000000	3,655729	0,052898	3,608164	0,052799	13,736455	0,198764	3,750000	0,961471	-4702,773023	2551,498515	0,000000	0,000000	-50,787685	15012,650996	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:19	Einfahren 15 Zyklen	5,023875	1498,000000	5,447493	0,049999	5,399928	0,049900	13,636914	0,125164	3,750000	0,959797	-4701,583829	2551,432699	0,000000	0,000000	-50,773589	15014,058708	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:22	Einfahren 15 Zyklen	5,020468	1998,000000	7,249140	0,063176	7,201576	0,063077	13,605743	0,118573	3,750000	0,959035	-4703,085969	2551,505097	0,000000	0,000000	-50,791395	15012,510225	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:26	Einfahren 15 Zyklen	8,029128	499,700000	1,509249	0,055204	1,461685	0,055105	11,326163	0,414276	3,750000	1,533808	-4143,413575	2613,801791	0,000000	0,000000	-44,241118	13680,074634	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:30	Einfahren 15 Zyklen	8,030075	998,000000	2,975417	0,053886	2,927853	0,053787	11,180174	0,202477	3,750000	1,533985	-4143,851699	2622,640917	0,000000	0,000000	-44,246182	13491,018591	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:33	Einfahren 15 Zyklen	8,017994	1498,000000	4,435392	0,051910	4,387828	0,051811	11,103285	0,129947	3,750000	1,531750	-4144,727947	2622,677116	0,000000	0,000000	-44,256309	13490,244348	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:37	Einfahren 15 Zyklen	8,013932	1998,000000	5,897279	0,063966	5,849714	0,063867	11,068466	0,120057	3,750000	1,530935	-4146,355266	2622,619527	0,000000	0,000000	-44,275118	13491,476098	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:40	Einfahren 15 Zyklen	10,000442	499,700000	1,371223	0,055401	1,323659	0,055303	10,290349	0,415759	3,750000	1,910373	-3766,376365	2669,972730	0,000000	0,000000	-39,919426	12478,660010	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:44	Einfahren 15 Zyklen	10,026222	998,000000	2,694359	0,045058	2,646794	0,044959	10,124093	0,169305	3,750000	1,915390	-3758,928253	2678,999446	0,000000	0,000000	-39,834762	12285,591684	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:48	Einfahren 15 Zyklen	10,015105	1498,000000	4,006689	0,047495	3,959125	0,047397	10,030096	0,118897	3,750000	1,913220	-3764,999403	2678,992865	0,000000	0,000000	-39,903772	12285,732455	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:51	Einfahren 15 Zyklen	10,008582	1997,000000	5,328046	0,054677	5,280482	0,054578	10,005094	0,102673	3,750000	1,911938	-3762,808782	2679,037291	0,000000	0,000000	-39,878870	12284,782246	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:54	Einfahren 15 Zyklen	12,004683	499,600000	1,263109	0,044926	1,215544	0,044827	9,480900	0,337214	3,750000	2,293212	-3389,714671	2720,746806	0,000000	0,000000	-35,671145	11392,676442	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:46:59	Einfahren 15 Zyklen	12,023046	998,000000	2,473715	0,054413	2,426151	0,054314	9,295022	0,204458	3,750000	2,296848	-3379,950758	2729,928204	0,000000	0,000000	-35,561910	11196,299704	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:47:02	Einfahren 15 Zyklen	12,016196	1498,000000	3,691569	0,054940	3,644005	0,054841	9,241244	0,137534	3,750000	2,295537	-3384,144233	2729,860742	0,000000	0,000000	-35,608820	11197,742616	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:47:05	Einfahren 15 Zyklen	12,011774	1997,000000	4,898157	0,055731	4,850593	0,055632	9,197841	0,104652	3,750000	2,294593	-3386,647801	2729,895295	0,000000	0,000000	-35,636829	11197,003564	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:47:08	Einfahren 15 Zyklen	15,001358	499,700000	1,142608	0,054808	1,095044	0,054710	8,574706	0,411310	3,750000	2,865840	-2826,850123	2788,708952	0,000000	0,000000	-29,444546	9939,065065	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:47:13	Einfahren 15 Zyklen	14,995868	998,000000	2,234822	0,057905	2,187258	0,057806	8,397378	0,217579	3,750000	2,864723	-2824,221377	2798,267168	0,000000	0,000000	-29,415796	9734,628744	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
22.06.2020	14:47:16	Einfahren 15 Zyklen	15,002098	1498,000000	3,330858	0,052305	3,283293	0,052206	8,338262	0,130937	3,750000	2,865916	-2822,907004	2798,074654	0,000000	0,000000	-29,401421	9738,746330	-7,014009	0,047166	7,109138	0,046968	0,047564	0,000099	0,000000
