Datum	Uhrzeit	Kommentar	p_Probe_Ist / bar	I_Ist / mA	U_ges / mV	U_Nadel / mV	U_ges-Th_U	U_Nadel-Th_U	R_ges / mOhm*cm²	R_bulk / mOhm*cm²	Anpressfläche / cm²	p_Ist / bar	p_Kraftsensor / ?	Weg Bürster	Kraftsensor Poly	Probendicke Poly	Kraftsensor	Probendicke	U_ges 1	U_Nadel 1	U_ges 2	U_Nadel 2	Diff_U_ges/2	Diff_U_Nadel/2	Relais	
06.07.2020	13:38:34	Messung I (5 Zyklen)	3,009461	998,000000	68,092233	0,046178	68,016549	0,044004	153,514554	0,104108	2,250000	0,344995	-5320,152586	2413,228883	0,000000	0,000000	-58,214433	17970,037143	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:37	Messung I (5 Zyklen)	3,019472	1498,000000	102,080419	0,043411	102,004735	0,041236	153,325061	0,065203	2,250000	0,346057	-5315,708755	2413,263437	0,000000	0,000000	-58,160179	17969,298097	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:40	Messung I (5 Zyklen)	3,027331	1998,000000	135,860307	0,042752	135,784623	0,040578	152,995841	0,048144	2,250000	0,346984	-5318,525268	2413,288118	0,000000	0,000000	-58,194564	17968,770207	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:44	Messung I (5 Zyklen)	5,051191	499,700000	27,524072	0,045716	27,448388	0,043542	123,932683	0,205848	2,250000	0,579032	-5076,931082	2446,679841	0,000000	0,000000	-55,262293	17254,569845	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:48	Messung I (5 Zyklen)	5,062779	998,000000	53,351176	0,055401	53,275492	0,053227	120,280707	0,124903	2,250000	0,580324	-5079,935362	2454,906840	0,000000	0,000000	-55,298546	17078,606323	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:51	Messung I (5 Zyklen)	5,064414	1498,000000	79,974771	0,047825	79,899087	0,045651	120,122320	0,071833	2,250000	0,580479	-5079,246881	2454,831152	0,000000	0,000000	-55,290237	17080,225188	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:55	Messung I (5 Zyklen)	5,063094	1998,000000	106,453343	0,044531	106,377659	0,042356	119,879891	0,050147	2,250000	0,580397	-5076,743314	2454,832797	0,000000	0,000000	-55,260027	17080,189995	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:38:58	Messung I (5 Zyklen)	4,058536	499,700000	27,382686	0,054281	27,307002	0,052107	123,296062	0,244413	2,250000	0,465224	-5165,745111	2446,752239	0,000000	0,000000	-56,336233	17253,021366	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:39:02	Messung I (5 Zyklen)	3,990930	999,000000	53,967589	0,046705	53,891905	0,044531	121,548624	0,105191	2,250000	0,457400	-5170,564477	2454,882159	0,000000	0,000000	-56,394642	17079,134214	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
06.07.2020	13:39:06	Messung I (5 Zyklen)	3,947361	1498,000000	81,044811	0,050789	80,969128	0,048615	121,729523	0,076286	2,250000	0,452425	-5171,816260	2454,913422	0,000000	0,000000	-56,409815	17078,465553	-67,551751	0,037481	67,703118	0,041829	0,075684	0,002174	0,000000
